Name,Target,z,z_target,b,RAdeg,DEdeg,RAdeg_target,DEdeg_target,Vhel,vcorr,bestDist,MajDiam,MinDiam,e_MajDiam,e_MinDiam,R_vir,inc,e_inc,PA,azimuth,RC3_type,RC3_d25,RC3_r25,RC3_pa,group_num,group_mem,group_dist,MType,flag,distIndicator,Bmag,Bmag_sdss,Lstar_med,e_Lstar_med,Lstar_sdss,e_Lstar_sdss
NGC0628,SDSSJ014143.20+134032.0,0.002192,0.04541,376.884,24.17395,15.78366,25.43,13.67555556,657,407,8.87,23.75,20.42,9.6,8.2,154.6,31,7,88,61.9,.SAS5..,628.28,0.91,25,212146,1,3.6,SA(s)c_HII,0,SNIIo,9.76,11.7,1.7,3.2,0.28,0.53
